GAME_DATE_EST,GAME_ID,TEAM_ABBREVIATION,PTS,H
2010-11-28T00:00:00,21000249,LAL,92,H
2010-11-28T00:00:00,21000249,IND,95,A
2010-11-29T00:00:00,21000250,MIA,105,H
2010-11-29T00:00:00,21000250,WAS,94,A
2010-11-29T00:00:00,21000251,OKC,95,H
2010-11-29T00:00:00,21000251,NOH,89,A
2010-11-29T00:00:00,21000252,DAL,101,H
2010-11-29T00:00:00,21000252,HOU,91,A
2010-11-29T00:00:00,21000253,UTA,109,H
2010-11-29T00:00:00,21000253,MIL,88,A
2010-11-30T00:00:00,21000254,CLE,87,H
2010-11-30T00:00:00,21000254,BOS,106,A
2010-11-30T00:00:00,21000255,ORL,90,H
2010-11-30T00:00:00,21000255,DET,79,A
2010-11-30T00:00:00,21000256,PHI,88,H
2010-11-30T00:00:00,21000256,POR,79,A
2010-11-30T00:00:00,21000257,NYK,111,H
2010-11-30T00:00:00,21000257,NJN,100,A
2010-11-30T00:00:00,21000258,MEM,98,H
2010-11-30T00:00:00,21000258,LAL,96,A
2010-11-30T00:00:00,21000259,SAC,98,H
2010-11-30T00:00:00,21000259,IND,107,A
2010-11-30T00:00:00,21000260,GSW,98,H
2010-11-30T00:00:00,21000260,SAS,118,A
2010-12-01T00:00:00,21000261,ATL,112,H
2010-12-01T00:00:00,21000261,MEM,109,A
2010-12-01T00:00:00,21000262,NJN,120,H
2010-12-01T00:00:00,21000262,OKC,123,A
2010-12-01T00:00:00,21000263,TOR,127,H
2010-12-01T00:00:00,21000263,WAS,108,A
2010-12-01T00:00:00,21000264,BOS,99,H
2010-12-01T00:00:00,21000264,POR,95,A
2010-12-01T00:00:00,21000265,MIA,97,H
2010-12-01T00:00:00,21000265,DET,72,A
2010-12-01T00:00:00,21000266,CHI,78,H
2010-12-01T00:00:00,21000266,ORL,107,A
2010-12-01T00:00:00,21000267,NOH,89,H
2010-12-01T00:00:00,21000267,CHA,73,A
2010-12-01T00:00:00,21000268,DAL,100,H
2010-12-01T00:00:00,21000268,MIN,86,A
2010-12-01T00:00:00,21000269,HOU,109,H
2010-12-01T00:00:00,21000269,LAL,99,A
2010-12-01T00:00:00,21000270,DEN,105,H
2010-12-01T00:00:00,21000270,MIL,94,A
2010-12-01T00:00:00,21000271,UTA,110,H
2010-12-01T00:00:00,21000271,IND,88,A
2010-12-01T00:00:00,21000272,LAC,90,H
2010-12-01T00:00:00,21000272,SAS,85,A
2010-12-02T00:00:00,21000273,CLE,90,H
2010-12-02T00:00:00,21000273,MIA,118,A
2010-12-02T00:00:00,21000274,GSW,101,H
2010-12-02T00:00:00,21000274,PHX,107,A
2010-12-03T00:00:00,21000275,CHA,91,H
2010-12-03T00:00:00,21000275,NJN,84,A
2010-12-03T00:00:00,21000276,TOR,111,H
2010-12-03T00:00:00,21000276,OKC,99,A
2010-12-03T00:00:00,21000277,WAS,83,H
2010-12-03T00:00:00,21000277,POR,79,A
2010-12-03T00:00:00,21000278,ATL,93,H
2010-12-03T00:00:00,21000278,PHI,88,A
2010-12-03T00:00:00,21000279,DET,91,H
2010-12-03T00:00:00,21000279,ORL,104,A
2010-12-03T00:00:00,21000280,BOS,104,H
2010-12-03T00:00:00,21000280,CHI,92,A
2010-12-03T00:00:00,21000281,MEM,111,H
2010-12-03T00:00:00,21000281,HOU,127,A
2010-12-03T00:00:00,21000282,NOH,92,H
2010-12-03T00:00:00,21000282,NYK,100,A
2010-12-03T00:00:00,21000283,SAS,107,H
2010-12-03T00:00:00,21000283,MIN,101,A
2010-12-03T00:00:00,21000284,DEN,109,H
2010-12-03T00:00:00,21000284,LAC,104,A
2010-12-03T00:00:00,21000285,PHX,105,H
2010-12-03T00:00:00,21000285,IND,97,A
2010-12-03T00:00:00,21000286,UTA,81,H
2010-12-03T00:00:00,21000286,DAL,93,A
2010-12-03T00:00:00,21000287,LAL,113,H
2010-12-03T00:00:00,21000287,SAC,80,A
2010-12-04T00:00:00,21000288,MIA,89,H
2010-12-04T00:00:00,21000288,ATL,77,A
2010-12-04T00:00:00,21000289,PHI,109,H
2010-12-04T00:00:00,21000289,CHA,91,A
2010-12-04T00:00:00,21000290,CHI,119,H
2010-12-04T00:00:00,21000290,HOU,116,A
2010-12-04T00:00:00,21000291,MIN,129,H
2010-12-04T00:00:00,21000291,CLE,95,A
2010-12-04T00:00:00,21000292,MIL,96,H
2010-12-04T00:00:00,21000292,ORL,85,A
2010-12-04T00:00:00,21000293,SAC,103,H
2010-12-04T00:00:00,21000293,DAL,105,A
2010-12-05T00:00:00,21000294,NJN,75,H
2010-12-05T00:00:00,21000294,BOS,100,A
2010-12-05T00:00:00,21000295,TOR,99,H
2010-12-05T00:00:00,21000295,NYK,116,A
2010-12-05T00:00:00,21000296,DET,102,H
2010-12-05T00:00:00,21000296,CLE,92,A
2010-12-05T00:00:00,21000297,OKC,114,H
2010-12-05T00:00:00,21000297,GSW,109,A
2010-12-05T00:00:00,21000298,SAS,109,H
2010-12-05T00:00:00,21000298,NOH,84,A
2010-12-05T00:00:00,21000299,DEN,108,H
2010-12-05T00:00:00,21000299,MEM,107,A
2010-12-05T00:00:00,21000300,PHX,125,H
2010-12-05T00:00:00,21000300,WAS,108,A
2010-12-05T00:00:00,21000301,POR,100,H
2010-12-05T00:00:00,21000301,LAC,91,A
2010-12-06T00:00:00,21000302,IND,124,H
2010-12-06T00:00:00,21000302,TOR,100,A
2010-12-06T00:00:00,21000303,ORL,74,H
2010-12-06T00:00:00,21000303,ATL,80,A
2010-12-06T00:00:00,21000304,NYK,121,H
2010-12-06T00:00:00,21000304,MIN,114,A
2010-12-06T00:00:00,21000305,CHI,99,H
2010-12-06T00:00:00,21000305,OKC,90,A
2010-12-06T00:00:00,21000306,MIL,78,H
2010-12-06T00:00:00,21000306,MIA,88,A
2010-12-06T00:00:00,21000307,UTA,94,H
2010-12-06T00:00:00,21000307,MEM,85,A
2010-12-06T00:00:00,21000308,LAC,98,H
2010-12-06T00:00:00,21000308,SAC,91,A
2010-12-07T00:00:00,21000309,ATL,116,H
2010-12-07T00:00:00,21000309,NJN,101,A
2010-12-07T00:00:00,21000310,CHA,100,H
2010-12-07T00:00:00,21000310,DEN,98,A
2010-12-07T00:00:00,21000311,PHI,117,H
2010-12-07T00:00:00,21000311,CLE,97,A
2010-12-07T00:00:00,21000312,DAL,105,H
2010-12-07T00:00:00,21000312,GSW,100,A
2010-12-07T00:00:00,21000313,HOU,97,H
2010-12-07T00:00:00,21000313,DET,83,A
2010-12-07T00:00:00,21000314,POR,106,H
2010-12-07T00:00:00,21000314,PHX,99,A
2010-12-07T00:00:00,21000315,LAL,115,H
2010-12-07T00:00:00,21000315,WAS,108,A
2010-12-08T00:00:00,21000316,BOS,105,H
2010-12-08T00:00:00,21000316,DEN,89,A
2010-12-08T00:00:00,21000317,CLE,83,H
2010-12-08T00:00:00,21000317,CHI,88,A
2010-12-08T00:00:00,21000318,NYK,113,H
2010-12-08T00:00:00,21000318,TOR,110,A
2010-12-08T00:00:00,21000319,MIL,97,H
2010-12-08T00:00:00,21000319,IND,95,A
2010-12-08T00:00:00,21000320,MIN,103,H
2010-12-08T00:00:00,21000320,OKC,111,A
2010-12-08T00:00:00,21000321,NOH,93,H
2010-12-08T00:00:00,21000321,DET,74,A
2010-12-08T00:00:00,21000322,SAS,111,H
2010-12-08T00:00:00,21000322,GSW,94,A
2010-12-08T00:00:00,21000323,PHX,98,H
2010-12-08T00:00:00,21000323,MEM,104,A
2010-12-08T00:00:00,21000324,UTA,98,H
2010-12-08T00:00:00,21000324,MIA,111,A
2010-12-08T00:00:00,21000325,SAC,116,H
2010-12-08T00:00:00,21000325,WAS,91,A
2010-12-08T00:00:00,21000326,LAC,86,H
2010-12-08T00:00:00,21000326,LAL,87,A
2010-12-09T00:00:00,21000327,PHI,101,H
2010-12-09T00:00:00,21000327,BOS,102,A
2010-12-09T00:00:00,21000328,DAL,102,H
2010-12-09T00:00:00,21000328,NJN,89,A
2010-12-09T00:00:00,21000329,POR,97,H
2010-12-09T00:00:00,21000329,ORL,83,A
2010-12-10T00:00:00,21000330,IND,100,H
2010-12-10T00:00:00,21000330,CHA,92,A
2010-12-10T00:00:00,21000331,TOR,116,H
2010-12-10T00:00:00,21000331,DEN,123,A
2010-12-10T00:00:00,21000332,WAS,95,H
2010-12-10T00:00:00,21000332,NYK,101,A
2010-12-10T00:00:00,21000333,CHI,88,H
2010-12-10T00:00:00,21000333,LAL,84,A
2010-12-10T00:00:00,21000334,MIN,109,H
2010-12-10T00:00:00,21000334,DET,99,A
2010-12-10T00:00:00,21000335,NOH,92,H
2010-12-10T00:00:00,21000335,OKC,97,A
2010-12-10T00:00:00,21000336,MIL,97,H
2010-12-10T00:00:00,21000336,HOU,91,A
2010-12-10T00:00:00,21000337,SAS,108,H
2010-12-10T00:00:00,21000337,ATL,92,A
2010-12-10T00:00:00,21000338,PHX,94,H
2010-12-10T00:00:00,21000338,POR,101,A
2010-12-10T00:00:00,21000339,UTA,117,H
2010-12-10T00:00:00,21000339,ORL,105,A
2010-12-10T00:00:00,21000340,GSW,84,H
2010-12-10T00:00:00,21000340,MIA,106,A
2010-12-11T00:00:00,21000341,LAC,83,H
2010-12-11T00:00:00,21000341,MEM,84,A
2010-12-11T00:00:00,21000342,ATL,97,H
2010-12-11T00:00:00,21000342,IND,83,A
2010-12-11T00:00:00,21000343,CHA,62,H
2010-12-11T00:00:00,21000343,BOS,93,A
2010-12-11T00:00:00,21000344,DET,116,H
2010-12-11T00:00:00,21000344,TOR,120,A
2010-12-11T00:00:00,21000345,CHI,113,H
2010-12-11T00:00:00,21000345,MIN,82,A
2010-12-11T00:00:00,21000346,DAL,103,H
2010-12-11T00:00:00,21000346,UTA,97,A
2010-12-11T00:00:00,21000347,HOU,110,H
2010-12-11T00:00:00,21000347,CLE,95,A
2010-12-11T00:00:00,21000348,SAC,83,H
2010-12-11T00:00:00,21000348,MIA,104,A
2010-12-12T00:00:00,21000349,NYK,129,H
2010-12-12T00:00:00,21000349,DEN,125,A
2010-12-12T00:00:00,21000350,PHI,88,H
2010-12-12T00:00:00,21000350,NOH,70,A
2010-12-12T00:00:00,21000351,NJN,92,H
2010-12-12T00:00:00,21000351,LAL,99,A
2010-12-12T00:00:00,21000352,OKC,106,H
2010-12-12T00:00:00,21000352,CLE,77,A
2010-12-12T00:00:00,21000353,SAS,95,H
2010-12-12T00:00:00,21000353,POR,78,A
2010-12-12T00:00:00,21000354,LAC,85,H
2010-12-12T00:00:00,21000354,ORL,94,A
2010-12-13T00:00:00,21000355,MIA,96,H
2010-12-13T00:00:00,21000355,NOH,84,A
2010-12-13T00:00:00,21000356,CHI,92,H
2010-12-13T00:00:00,21000356,IND,73,A
2010-12-13T00:00:00,21000357,MEM,86,H
2010-12-13T00:00:00,21000357,POR,73,A
2010-12-13T00:00:00,21000358,DAL,99,H
2010-12-13T00:00:00,21000358,MIL,103,A
2010-12-13T00:00:00,21000359,UTA,108,H
2010-12-13T00:00:00,21000359,GSW,95,A
2010-12-14T00:00:00,21000360,CHA,97,H
2010-12-14T00:00:00,21000360,TOR,91,A
2010-12-14T00:00:00,21000361,NJN,77,H
2010-12-14T00:00:00,21000361,PHI,82,A
2010-12-14T00:00:00,21000362,WAS,89,H
2010-12-14T00:00:00,21000362,LAL,103,A
2010-12-14T00:00:00,21000363,DET,103,H
2010-12-14T00:00:00,21000363,ATL,80,A
2010-12-14T00:00:00,21000364,HOU,118,H
2010-12-14T00:00:00,21000364,SAC,105,A
2010-12-14T00:00:00,21000365,DEN,111,H
2010-12-14T00:00:00,21000365,ORL,94,A
2010-12-14T00:00:00,21000366,GSW,108,H
2010-12-14T00:00:00,21000366,MIN,99,A
2010-12-15T00:00:00,21000367,IND,94,H
2010-12-15T00:00:00,21000367,LAL,109,A
2010-12-15T00:00:00,21000368,NYK,116,H
2010-12-15T00:00:00,21000368,BOS,118,A
2010-12-15T00:00:00,21000369,PHI,105,H
2010-12-15T00:00:00,21000369,LAC,91,A
2010-12-15T00:00:00,21000370,TOR,93,H
2010-12-15T00:00:00,21000370,CHI,110,A
2010-12-15T00:00:00,21000371,MIA,101,H
2010-12-15T00:00:00,21000371,CLE,95,A
2010-12-15T00:00:00,21000372,MEM,113,H
2010-12-15T00:00:00,21000372,CHA,80,A
2010-12-15T00:00:00,21000373,NOH,94,H
2010-12-15T00:00:00,21000373,SAC,91,A
2010-12-15T00:00:00,21000374,OKC,117,H
2010-12-15T00:00:00,21000374,HOU,105,A
2010-12-15T00:00:00,21000375,SAS,92,H
2010-12-15T00:00:00,21000375,MIL,90,A
2010-12-15T00:00:00,21000376,PHX,128,H
2010-12-15T00:00:00,21000376,MIN,122,A
2010-12-15T00:00:00,21000377,DAL,103,H
2010-12-15T00:00:00,21000377,POR,98,A
2010-12-16T00:00:00,21000378,NJN,97,H
2010-12-16T00:00:00,21000378,WAS,89,A
2010-12-16T00:00:00,21000379,BOS,102,H
2010-12-16T00:00:00,21000379,ATL,90,A
2010-12-16T00:00:00,21000380,DEN,112,H
2010-12-16T00:00:00,21000380,SAS,113,A
2010-12-17T00:00:00,21000381,IND,108,H
2010-12-17T00:00:00,21000381,CLE,99,A
2010-12-17T00:00:00,21000382,NYK,91,H
2010-12-17T00:00:00,21000382,MIA,113,A
2010-12-17T00:00:00,21000383,PHI,81,H
2010-12-17T00:00:00,21000383,LAL,93,A
2010-12-17T00:00:00,21000384,TOR,98,H
2010-12-17T00:00:00,21000384,NJN,92,A
2010-12-17T00:00:00,21000385,ATL,90,H
2010-12-17T00:00:00,21000385,CHA,85,A
2010-12-17T00:00:00,21000386,DET,88,H
2010-12-17T00:00:00,21000386,LAC,109,A
2010-12-17T00:00:00,21000387,NOH,100,H
2010-12-17T00:00:00,21000387,UTA,71,A
2010-12-17T00:00:00,21000388,OKC,102,H
2010-12-17T00:00:00,21000388,SAC,87,A
2010-12-17T00:00:00,21000389,HOU,103,H
2010-12-17T00:00:00,21000389,MEM,87,A
2010-12-17T00:00:00,21000390,DAL,106,H
2010-12-17T00:00:00,21000390,PHX,91,A
2010-12-17T00:00:00,21000391,POR,107,H
2010-12-17T00:00:00,21000391,MIN,102,A
2010-12-18T00:00:00,21000392,ORL,89,H
2010-12-18T00:00:00,21000392,PHI,97,A
2010-12-18T00:00:00,21000393,WAS,94,H
2010-12-18T00:00:00,21000393,MIA,95,A
2010-12-18T00:00:00,21000394,CLE,109,H
2010-12-18T00:00:00,21000394,NYK,102,A
2010-12-18T00:00:00,21000395,CHI,99,H
2010-12-18T00:00:00,21000395,LAC,100,A
2010-12-18T00:00:00,21000396,MIL,86,H
2010-12-18T00:00:00,21000396,UTA,95,A
2010-12-18T00:00:00,21000397,SAS,112,H
2010-12-18T00:00:00,21000397,MEM,106,A
2010-12-18T00:00:00,21000398,DEN,115,H
2010-12-18T00:00:00,21000398,MIN,113,A
2010-12-18T00:00:00,21000399,POR,96,H
2010-12-18T00:00:00,21000399,GSW,95,A
2010-12-19T00:00:00,21000400,BOS,99,H
2010-12-19T00:00:00,21000400,IND,88,A
2010-12-19T00:00:00,21000401,NJN,89,H
2010-12-19T00:00:00,21000401,ATL,82,A
2010-12-19T00:00:00,21000402,TOR,110,H
2010-12-19T00:00:00,21000402,LAL,120,A
2010-12-19T00:00:00,21000403,DET,111,H
2010-12-19T00:00:00,21000403,NOH,108,A
2010-12-19T00:00:00,21000404,SAC,93,H
2010-12-19T00:00:00,21000404,HOU,102,A
2010-12-19T00:00:00,21000405,OKC,110,H
2010-12-19T00:00:00,21000405,PHX,113,A
2010-12-20T00:00:00,21000406,ATL,91,H
2010-12-20T00:00:00,21000406,ORL,81,A
2010-12-20T00:00:00,21000407,CLE,90,H
2010-12-20T00:00:00,21000407,UTA,101,A
2010-12-20T00:00:00,21000408,IND,94,H
2010-12-20T00:00:00,21000408,NOH,93,A
2010-12-20T00:00:00,21000409,WAS,108,H
2010-12-20T00:00:00,21000409,CHA,75,A
2010-12-20T00:00:00,21000410,MIA,96,H
2010-12-20T00:00:00,21000410,DAL,98,A
2010-12-20T00:00:00,21000411,SAS,118,H
2010-12-20T00:00:00,21000411,PHX,110,A
2010-12-20T00:00:00,21000412,POR,106,H
2010-12-20T00:00:00,21000412,MIL,80,A
2010-12-20T00:00:00,21000413,GSW,112,H
2010-12-20T00:00:00,21000413,HOU,121,A
2010-12-20T00:00:00,21000414,LAC,113,H
2010-12-20T00:00:00,21000414,MIN,90,A
2010-12-21T00:00:00,21000415,CHA,81,H
2010-12-21T00:00:00,21000415,OKC,99,A
2010-12-21T00:00:00,21000416,ORL,99,H
2010-12-21T00:00:00,21000416,DAL,105,A
2010-12-21T00:00:00,21000417,CHI,121,H
2010-12-21T00:00:00,21000417,PHI,76,A
2010-12-21T00:00:00,21000418,MEM,94,H
2010-12-21T00:00:00,21000418,NJN,101,A
2010-12-21T00:00:00,21000419,SAC,109,H
2010-12-21T00:00:00,21000419,GSW,117,A
2010-12-21T00:00:00,21000420,LAL,79,H
2010-12-21T00:00:00,21000420,MIL,98,A
2010-12-22T00:00:00,21000421,ATL,98,H
2010-12-22T00:00:00,21000421,CLE,84,A
2010-12-22T00:00:00,21000422,TOR,93,H
2010-12-22T00:00:00,21000422,DET,115,A
2010-12-22T00:00:00,21000423,WAS,80,H
2010-12-22T00:00:00,21000423,CHI,87,A
2010-12-22T00:00:00,21000424,BOS,84,H
2010-12-22T00:00:00,21000424,PHI,80,A
2010-12-22T00:00:00,21000425,NYK,112,H
2010-12-22T00:00:00,21000425,OKC,98,A
2010-12-22T00:00:00,21000426,MIN,107,H
2010-12-22T00:00:00,21000426,UTA,112,A
2010-12-22T00:00:00,21000427,NOH,105,H
2010-12-22T00:00:00,21000427,NJN,91,A
2010-12-22T00:00:00,21000428,SAS,109,H
2010-12-22T00:00:00,21000428,DEN,103,A
2010-12-22T00:00:00,21000429,LAC,92,H
2010-12-22T00:00:00,21000429,HOU,97,A
2010-12-23T00:00:00,21000430,ORL,123,H
2010-12-23T00:00:00,21000430,SAS,101,A
2010-12-23T00:00:00,21000431,SAC,79,H
2010-12-23T00:00:00,21000431,MIL,84,A
2010-12-23T00:00:00,21000432,PHX,83,H
2010-12-23T00:00:00,21000432,MIA,95,A
2010-12-25T00:00:00,21000433,NYK,103,H
2010-12-25T00:00:00,21000433,CHI,95,A
2010-12-25T00:00:00,21000434,ORL,86,H
2010-12-25T00:00:00,21000434,BOS,78,A
2010-12-25T00:00:00,21000435,LAL,80,H
2010-12-25T00:00:00,21000435,MIA,96,A
2010-12-25T00:00:00,21000436,OKC,114,H
2010-12-25T00:00:00,21000436,DEN,106,A
2010-12-25T00:00:00,21000437,GSW,109,H
2010-12-25T00:00:00,21000437,POR,102,A
2010-12-26T00:00:00,21000438,LAC,108,H
2010-12-26T00:00:00,21000438,PHX,103,A
2010-12-26T00:00:00,21000439,CLE,97,H
2010-12-26T00:00:00,21000439,MIN,98,A
2010-12-26T00:00:00,21000440,DET,92,H
2010-12-26T00:00:00,21000440,CHI,95,A
2010-12-26T00:00:00,21000441,IND,90,H
2010-12-26T00:00:00,21000441,MEM,104,A
2010-12-26T00:00:00,21000442,NOH,93,H
2010-12-26T00:00:00,21000442,ATL,86,A
2010-12-26T00:00:00,21000443,SAS,94,H
2010-12-26T00:00:00,21000443,WAS,80,A
2010-12-26T00:00:00,21000444,DEN,89,H
2010-12-26T00:00:00,21000444,PHI,95,A
2010-12-27T00:00:00,21000445,CHA,105,H
2010-12-27T00:00:00,21000445,DET,100,A
2010-12-27T00:00:00,21000446,NJN,88,H
2010-12-27T00:00:00,21000446,ORL,104,A
2010-12-27T00:00:00,21000447,MEM,96,H
2010-12-27T00:00:00,21000447,TOR,85,A
2010-12-27T00:00:00,21000448,MIL,80,H
2010-12-27T00:00:00,21000448,ATL,95,A
2010-12-27T00:00:00,21000449,MIN,113,H
2010-12-27T00:00:00,21000449,NOH,98,A
2010-12-27T00:00:00,21000450,OKC,93,H
2010-12-27T00:00:00,21000450,DAL,103,A
2010-12-27T00:00:00,21000451,HOU,100,H
2010-12-27T00:00:00,21000451,WAS,93,A
2010-12-27T00:00:00,21000452,UTA,91,H
2010-12-27T00:00:00,21000452,POR,96,A
2010-12-27T00:00:00,21000453,SAC,99,H
2010-12-27T00:00:00,21000453,LAC,100,A
2010-12-27T00:00:00,21000454,GSW,110,H
2010-12-27T00:00:00,21000454,PHI,95,A
2010-12-28T00:00:00,21000455,CLE,95,H
2010-12-28T00:00:00,21000455,ORL,110,A
2010-12-28T00:00:00,21000456,IND,83,H
2010-12-28T00:00:00,21000456,BOS,95,A
2010-12-28T00:00:00,21000457,MIA,106,H
2010-12-28T00:00:00,21000457,NYK,98,A
2010-12-28T00:00:00,21000458,CHI,90,H
2010-12-28T00:00:00,21000458,MIL,77,A
2010-12-28T00:00:00,21000459,DAL,76,H
2010-12-28T00:00:00,21000459,TOR,84,A
2010-12-28T00:00:00,21000460,SAS,97,H
2010-12-28T00:00:00,21000460,LAL,82,A
2010-12-28T00:00:00,21000461,DEN,95,H
2010-12-28T00:00:00,21000461,POR,77,A
2010-12-29T00:00:00,21000462,ATL,103,H
2010-12-29T00:00:00,21000462,GSW,93,A
2010-12-29T00:00:00,21000463,CHA,101,H
2010-12-29T00:00:00,21000463,CLE,92,A
2010-12-29T00:00:00,21000464,WAS,104,H
2010-12-29T00:00:00,21000464,IND,90,A
2010-12-29T00:00:00,21000465,DET,104,H
2010-12-29T00:00:00,21000465,BOS,92,A
2010-12-29T00:00:00,21000466,MIN,113,H
2010-12-29T00:00:00,21000466,DEN,119,A
2010-12-29T00:00:00,21000467,NOH,88,H
2010-12-29T00:00:00,21000467,LAL,103,A
2010-12-29T00:00:00,21000468,OKC,114,H
2010-12-29T00:00:00,21000468,NJN,93,A
2010-12-29T00:00:00,21000469,HOU,119,H
2010-12-29T00:00:00,21000469,MIA,125,A
2010-12-29T00:00:00,21000470,PHX,110,H
2010-12-29T00:00:00,21000470,PHI,123,A
2010-12-29T00:00:00,21000471,SAC,100,H
2010-12-29T00:00:00,21000471,MEM,98,A
2010-12-29T00:00:00,21000472,LAC,95,H
2010-12-29T00:00:00,21000472,UTA,103,A
2010-12-30T00:00:00,21000473,ORL,112,H
2010-12-30T00:00:00,21000473,NYK,103,A
2010-12-30T00:00:00,21000474,DAL,93,H
2010-12-30T00:00:00,21000474,SAS,99,A
2010-12-30T00:00:00,21000475,POR,100,H
2010-12-30T00:00:00,21000475,UTA,89,A
2010-12-31T00:00:00,21000476,BOS,81,H
2010-12-31T00:00:00,21000476,NOH,83,A
2010-12-31T00:00:00,21000477,CHA,95,H
2010-12-31T00:00:00,21000477,GSW,96,A
2010-12-31T00:00:00,21000478,IND,95,H
2010-12-31T00:00:00,21000478,WAS,86,A
2010-12-31T00:00:00,21000479,CHI,90,H
2010-12-31T00:00:00,21000479,NJN,81,A
2010-12-31T00:00:00,21000480,HOU,114,H
2010-12-31T00:00:00,21000480,TOR,105,A
2010-12-31T00:00:00,21000481,OKC,103,H
2010-12-31T00:00:00,21000481,ATL,94,A
2010-12-31T00:00:00,21000482,PHX,92,H
2010-12-31T00:00:00,21000482,DET,75,A
2010-12-31T00:00:00,21000483,LAL,102,H
2010-12-31T00:00:00,21000483,PHI,98,A
2011-01-01T00:00:00,21000484,WAS,81,H
2011-01-01T00:00:00,21000484,NOH,92,A
2011-01-01T00:00:00,21000485,CHI,100,H
2011-01-01T00:00:00,21000485,CLE,91,A
2011-01-01T00:00:00,21000486,MIA,114,H
2011-01-01T00:00:00,21000486,GSW,107,A
2011-01-01T00:00:00,21000487,MIN,103,H
2011-01-01T00:00:00,21000487,NJN,88,A
2011-01-01T00:00:00,21000488,SAS,101,H
2011-01-01T00:00:00,21000488,OKC,74,A
2011-01-01T00:00:00,21000489,MIL,99,H
2011-01-01T00:00:00,21000489,DAL,87,A
2011-01-01T00:00:00,21000490,DEN,104,H
2011-01-01T00:00:00,21000490,SAC,86,A
2011-01-01T00:00:00,21000491,UTA,98,H
2011-01-01T00:00:00,21000491,MEM,92,A
2011-01-02T00:00:00,21000492,NYK,98,H
2011-01-02T00:00:00,21000492,IND,92,A
2011-01-02T00:00:00,21000493,LAC,98,H
2011-01-02T00:00:00,21000493,ATL,107,A
