GAME_DATE_EST,GAME_ID,TEAM_ABBREVIATION,PTS,H
2011-03-13T00:00:00,21000986,TOR,90,H
2011-03-13T00:00:00,21000986,CHA,95,A
2011-03-13T00:00:00,21000987,PHX,88,H
2011-03-13T00:00:00,21000987,ORL,111,A
2011-03-13T00:00:00,21000988,BOS,87,H
2011-03-13T00:00:00,21000988,MIL,56,A
2011-03-13T00:00:00,21000989,NYK,93,H
2011-03-13T00:00:00,21000989,IND,106,A
2011-03-13T00:00:00,21000990,GSW,100,H
2011-03-13T00:00:00,21000990,MIN,77,A
2011-03-14T00:00:00,21000991,NJN,88,H
2011-03-14T00:00:00,21000991,BOS,79,A
2011-03-14T00:00:00,21000992,WAS,89,H
2011-03-14T00:00:00,21000992,OKC,116,A
2011-03-14T00:00:00,21000993,MIA,110,H
2011-03-14T00:00:00,21000993,SAS,80,A
2011-03-14T00:00:00,21000994,MEM,105,H
2011-03-14T00:00:00,21000994,LAC,82,A
2011-03-14T00:00:00,21000995,NOH,103,H
2011-03-14T00:00:00,21000995,DEN,114,A
2011-03-14T00:00:00,21000996,HOU,95,H
2011-03-14T00:00:00,21000996,PHX,93,A
2011-03-14T00:00:00,21000997,UTA,112,H
2011-03-14T00:00:00,21000997,PHI,107,A
2011-03-14T00:00:00,21000998,SAC,129,H
2011-03-14T00:00:00,21000998,GSW,119,A
2011-03-14T00:00:00,21000999,LAL,97,H
2011-03-14T00:00:00,21000999,ORL,84,A
2011-03-15T00:00:00,21001000,IND,119,H
2011-03-15T00:00:00,21001000,NYK,117,A
2011-03-15T00:00:00,21001001,CHI,98,H
2011-03-15T00:00:00,21001001,WAS,79,A
2011-03-15T00:00:00,21001002,POR,104,H
2011-03-15T00:00:00,21001002,DAL,101,A
2011-03-16T00:00:00,21001003,ATL,87,H
2011-03-16T00:00:00,21001003,DEN,102,A
2011-03-16T00:00:00,21001004,BOS,92,H
2011-03-16T00:00:00,21001004,IND,80,A
2011-03-16T00:00:00,21001005,DET,107,H
2011-03-16T00:00:00,21001005,TOR,93,A
2011-03-16T00:00:00,21001006,MIA,85,H
2011-03-16T00:00:00,21001006,OKC,96,A
2011-03-16T00:00:00,21001007,MIL,89,H
2011-03-16T00:00:00,21001007,ORL,93,A
2011-03-16T00:00:00,21001008,NOH,100,H
2011-03-16T00:00:00,21001008,PHX,95,A
2011-03-16T00:00:00,21001009,HOU,94,H
2011-03-16T00:00:00,21001009,CHA,78,A
2011-03-16T00:00:00,21001010,UTA,119,H
2011-03-16T00:00:00,21001010,MIN,104,A
2011-03-16T00:00:00,21001011,SAC,93,H
2011-03-16T00:00:00,21001011,CLE,97,A
2011-03-16T00:00:00,21001012,GSW,106,H
2011-03-16T00:00:00,21001012,DAL,112,A
2011-03-16T00:00:00,21001013,LAC,94,H
2011-03-16T00:00:00,21001013,PHI,104,A
2011-03-17T00:00:00,21001014,NJN,73,H
2011-03-17T00:00:00,21001014,CHI,84,A
2011-03-17T00:00:00,21001015,NYK,120,H
2011-03-17T00:00:00,21001015,MEM,99,A
2011-03-17T00:00:00,21001016,POR,111,H
2011-03-17T00:00:00,21001016,CLE,70,A
2011-03-18T00:00:00,21001017,IND,115,H
2011-03-18T00:00:00,21001017,CHI,108,A
2011-03-18T00:00:00,21001018,ORL,85,H
2011-03-18T00:00:00,21001018,DEN,82,A
2011-03-18T00:00:00,21001019,TOR,116,H
2011-03-18T00:00:00,21001019,WAS,107,A
2011-03-18T00:00:00,21001020,ATL,85,H
2011-03-18T00:00:00,21001020,MIA,106,A
2011-03-18T00:00:00,21001021,DET,99,H
2011-03-18T00:00:00,21001021,NYK,95,A
2011-03-18T00:00:00,21001022,OKC,99,H
2011-03-18T00:00:00,21001022,CHA,82,A
2011-03-18T00:00:00,21001023,DAL,91,H
2011-03-18T00:00:00,21001023,SAS,97,A
2011-03-18T00:00:00,21001024,HOU,93,H
2011-03-18T00:00:00,21001024,BOS,77,A
2011-03-18T00:00:00,21001025,MIL,110,H
2011-03-18T00:00:00,21001025,NJN,95,A
2011-03-18T00:00:00,21001026,PHX,108,H
2011-03-18T00:00:00,21001026,GSW,97,A
2011-03-18T00:00:00,21001027,SAC,80,H
2011-03-18T00:00:00,21001027,PHI,102,A
2011-03-18T00:00:00,21001028,LAL,106,H
2011-03-18T00:00:00,21001028,MIN,98,A
2011-03-19T00:00:00,21001029,LAC,100,H
2011-03-19T00:00:00,21001029,CLE,92,A
2011-03-19T00:00:00,21001030,MIA,103,H
2011-03-19T00:00:00,21001030,DEN,98,A
2011-03-19T00:00:00,21001031,MEM,99,H
2011-03-19T00:00:00,21001031,IND,78,A
2011-03-19T00:00:00,21001032,NOH,85,H
2011-03-19T00:00:00,21001032,BOS,89,A
2011-03-19T00:00:00,21001033,SAS,109,H
2011-03-19T00:00:00,21001033,CHA,98,A
2011-03-19T00:00:00,21001034,POR,110,H
2011-03-19T00:00:00,21001034,PHI,101,A
2011-03-20T00:00:00,21001035,WAS,98,H
2011-03-20T00:00:00,21001035,NJN,92,A
2011-03-20T00:00:00,21001036,ATL,104,H
2011-03-20T00:00:00,21001036,DET,96,A
2011-03-20T00:00:00,21001037,MIL,100,H
2011-03-20T00:00:00,21001037,NYK,95,A
2011-03-20T00:00:00,21001038,MIN,95,H
2011-03-20T00:00:00,21001038,SAC,127,A
2011-03-20T00:00:00,21001039,LAC,99,H
2011-03-20T00:00:00,21001039,PHX,108,A
2011-03-20T00:00:00,21001040,HOU,110,H
2011-03-20T00:00:00,21001040,UTA,108,A
2011-03-20T00:00:00,21001041,OKC,93,H
2011-03-20T00:00:00,21001041,TOR,95,A
2011-03-20T00:00:00,21001042,DAL,101,H
2011-03-20T00:00:00,21001042,GSW,73,A
2011-03-20T00:00:00,21001043,LAL,84,H
2011-03-20T00:00:00,21001043,POR,80,A
2011-03-21T00:00:00,21001044,CLE,86,H
2011-03-21T00:00:00,21001044,ORL,97,A
2011-03-21T00:00:00,21001045,NJN,98,H
2011-03-21T00:00:00,21001045,IND,102,A
2011-03-21T00:00:00,21001046,NYK,86,H
2011-03-21T00:00:00,21001046,BOS,96,A
2011-03-21T00:00:00,21001047,CHI,132,H
2011-03-21T00:00:00,21001047,SAC,92,A
2011-03-21T00:00:00,21001048,MEM,103,H
2011-03-21T00:00:00,21001048,UTA,85,A
2011-03-21T00:00:00,21001049,SAS,111,H
2011-03-21T00:00:00,21001049,GSW,96,A
2011-03-21T00:00:00,21001050,DEN,123,H
2011-03-21T00:00:00,21001050,TOR,90,A
2011-03-22T00:00:00,21001051,ATL,81,H
2011-03-22T00:00:00,21001051,CHI,114,A
2011-03-22T00:00:00,21001052,POR,111,H
2011-03-22T00:00:00,21001052,WAS,76,A
2011-03-22T00:00:00,21001053,LAL,139,H
2011-03-22T00:00:00,21001053,PHX,137,A
2011-03-23T00:00:00,21001054,CHA,88,H
2011-03-23T00:00:00,21001054,IND,111,A
2011-03-23T00:00:00,21001055,CLE,94,H
2011-03-23T00:00:00,21001055,NJN,98,A
2011-03-23T00:00:00,21001056,PHI,105,H
2011-03-23T00:00:00,21001056,ATL,100,A
2011-03-23T00:00:00,21001057,BOS,87,H
2011-03-23T00:00:00,21001057,MEM,90,A
2011-03-23T00:00:00,21001058,DET,94,H
2011-03-23T00:00:00,21001058,MIA,100,A
2011-03-23T00:00:00,21001059,NYK,99,H
2011-03-23T00:00:00,21001059,ORL,111,A
2011-03-23T00:00:00,21001060,MIL,90,H
2011-03-23T00:00:00,21001060,SAC,97,A
2011-03-23T00:00:00,21001061,OKC,106,H
2011-03-23T00:00:00,21001061,UTA,94,A
2011-03-23T00:00:00,21001062,HOU,131,H
2011-03-23T00:00:00,21001062,GSW,112,A
2011-03-23T00:00:00,21001063,PHX,114,H
2011-03-23T00:00:00,21001063,TOR,106,A
2011-03-23T00:00:00,21001064,DEN,115,H
2011-03-23T00:00:00,21001064,SAS,112,A
2011-03-23T00:00:00,21001065,LAC,127,H
2011-03-23T00:00:00,21001065,WAS,119,A
2011-03-24T00:00:00,21001066,DAL,104,H
2011-03-24T00:00:00,21001066,MIN,96,A
2011-03-24T00:00:00,21001067,UTA,117,H
2011-03-24T00:00:00,21001067,NOH,121,A
2011-03-25T00:00:00,21001068,IND,93,H
2011-03-25T00:00:00,21001068,SAC,110,A
2011-03-25T00:00:00,21001069,ORL,95,H
2011-03-25T00:00:00,21001069,NJN,85,A
2011-03-25T00:00:00,21001070,BOS,81,H
2011-03-25T00:00:00,21001070,CHA,83,A
2011-03-25T00:00:00,21001071,CLE,97,H
2011-03-25T00:00:00,21001071,DET,91,A
2011-03-25T00:00:00,21001072,MIA,111,H
2011-03-25T00:00:00,21001072,PHI,99,A
2011-03-25T00:00:00,21001073,NYK,96,H
2011-03-25T00:00:00,21001073,MIL,102,A
2011-03-25T00:00:00,21001074,CHI,99,H
2011-03-25T00:00:00,21001074,MEM,96,A
2011-03-25T00:00:00,21001075,OKC,111,H
2011-03-25T00:00:00,21001075,MIN,103,A
2011-03-25T00:00:00,21001076,DEN,114,H
2011-03-25T00:00:00,21001076,WAS,94,A
2011-03-25T00:00:00,21001077,PHX,100,H
2011-03-25T00:00:00,21001077,NOH,106,A
2011-03-25T00:00:00,21001078,POR,98,H
2011-03-25T00:00:00,21001078,SAS,96,A
2011-03-25T00:00:00,21001079,GSW,138,H
2011-03-25T00:00:00,21001079,TOR,100,A
2011-03-25T00:00:00,21001080,LAL,112,H
2011-03-25T00:00:00,21001080,LAC,104,A
2011-03-26T00:00:00,21001081,ATL,98,H
2011-03-26T00:00:00,21001081,NJN,87,A
2011-03-26T00:00:00,21001082,CHA,114,H
2011-03-26T00:00:00,21001082,NYK,106,A
2011-03-26T00:00:00,21001083,DET,100,H
2011-03-26T00:00:00,21001083,IND,88,A
2011-03-26T00:00:00,21001084,MIL,87,H
2011-03-26T00:00:00,21001084,CHI,95,A
2011-03-26T00:00:00,21001085,UTA,77,H
2011-03-26T00:00:00,21001085,DAL,94,A
2011-03-26T00:00:00,21001086,LAC,94,H
2011-03-26T00:00:00,21001086,TOR,90,A
2011-03-27T00:00:00,21001087,PHI,111,H
2011-03-27T00:00:00,21001087,SAC,114,A
2011-03-27T00:00:00,21001088,CLE,83,H
2011-03-27T00:00:00,21001088,ATL,99,A
2011-03-27T00:00:00,21001089,MIA,125,H
2011-03-27T00:00:00,21001089,HOU,119,A
2011-03-27T00:00:00,21001090,MEM,111,H
2011-03-27T00:00:00,21001090,SAS,104,A
2011-03-27T00:00:00,21001091,MIN,82,H
2011-03-27T00:00:00,21001091,BOS,85,A
2011-03-27T00:00:00,21001092,OKC,99,H
2011-03-27T00:00:00,21001092,POR,90,A
2011-03-27T00:00:00,21001093,GSW,114,H
2011-03-27T00:00:00,21001093,WAS,104,A
2011-03-27T00:00:00,21001094,LAL,102,H
2011-03-27T00:00:00,21001094,NOH,84,A
2011-03-27T00:00:00,21001095,PHX,83,H
2011-03-27T00:00:00,21001095,DAL,91,A
2011-03-28T00:00:00,21001096,CHA,87,H
2011-03-28T00:00:00,21001096,MIL,86,A
2011-03-28T00:00:00,21001097,IND,107,H
2011-03-28T00:00:00,21001097,BOS,100,A
2011-03-28T00:00:00,21001098,CHI,85,H
2011-03-28T00:00:00,21001098,PHI,97,A
2011-03-28T00:00:00,21001099,SAS,92,H
2011-03-28T00:00:00,21001099,POR,100,A
2011-03-28T00:00:00,21001100,UTA,95,H
2011-03-28T00:00:00,21001100,WAS,100,A
2011-03-29T00:00:00,21001101,CLE,102,H
2011-03-29T00:00:00,21001101,MIA,90,A
2011-03-29T00:00:00,21001102,NJN,87,H
2011-03-29T00:00:00,21001102,HOU,112,A
2011-03-29T00:00:00,21001103,OKC,115,H
2011-03-29T00:00:00,21001103,GSW,114,A
2011-03-29T00:00:00,21001104,SAC,116,H
2011-03-29T00:00:00,21001104,PHX,113,A
2011-03-30T00:00:00,21001105,ATL,85,H
2011-03-30T00:00:00,21001105,ORL,82,A
2011-03-30T00:00:00,21001106,CHA,98,H
2011-03-30T00:00:00,21001106,CLE,97,A
2011-03-30T00:00:00,21001107,IND,111,H
2011-03-30T00:00:00,21001107,DET,101,A
2011-03-30T00:00:00,21001108,PHI,108,H
2011-03-30T00:00:00,21001108,HOU,97,A
2011-03-30T00:00:00,21001109,TOR,98,H
2011-03-30T00:00:00,21001109,MIL,104,A
2011-03-30T00:00:00,21001110,WAS,107,H
2011-03-30T00:00:00,21001110,MIA,123,A
2011-03-30T00:00:00,21001111,NYK,120,H
2011-03-30T00:00:00,21001111,NJN,116,A
2011-03-30T00:00:00,21001112,MEM,110,H
2011-03-30T00:00:00,21001112,GSW,91,A
2011-03-30T00:00:00,21001113,MIN,91,H
2011-03-30T00:00:00,21001113,CHI,108,A
2011-03-30T00:00:00,21001114,NOH,95,H
2011-03-30T00:00:00,21001114,POR,91,A
2011-03-30T00:00:00,21001115,DEN,104,H
2011-03-30T00:00:00,21001115,SAC,90,A
2011-03-30T00:00:00,21001116,PHX,98,H
2011-03-30T00:00:00,21001116,OKC,116,A
2011-03-30T00:00:00,21001117,LAC,100,H
2011-03-30T00:00:00,21001117,DAL,106,A
2011-03-31T00:00:00,21001118,SAS,97,H
2011-03-31T00:00:00,21001118,BOS,107,A
2011-03-31T00:00:00,21001119,LAL,110,H
2011-03-31T00:00:00,21001119,DAL,82,A
2011-04-01T00:00:00,21001120,IND,89,H
2011-04-01T00:00:00,21001120,MIL,88,A
2011-04-01T00:00:00,21001121,ORL,89,H
2011-04-01T00:00:00,21001121,CHA,77,A
2011-04-01T00:00:00,21001122,PHI,115,H
2011-04-01T00:00:00,21001122,NJN,90,A
2011-04-01T00:00:00,21001123,WAS,115,H
2011-04-01T00:00:00,21001123,CLE,107,A
2011-04-01T00:00:00,21001124,DET,96,H
2011-04-01T00:00:00,21001124,CHI,101,A
2011-04-01T00:00:00,21001125,ATL,88,H
2011-04-01T00:00:00,21001125,BOS,83,A
2011-04-01T00:00:00,21001126,MIN,92,H
2011-04-01T00:00:00,21001126,MIA,111,A
2011-04-01T00:00:00,21001127,NOH,81,H
2011-04-01T00:00:00,21001127,MEM,93,A
2011-04-01T00:00:00,21001128,HOU,119,H
2011-04-01T00:00:00,21001128,SAS,114,A
2011-04-01T00:00:00,21001129,PHX,111,H
2011-04-01T00:00:00,21001129,LAC,98,A
2011-04-01T00:00:00,21001130,POR,98,H
2011-04-01T00:00:00,21001130,OKC,91,A
2011-04-01T00:00:00,21001131,SAC,90,H
2011-04-01T00:00:00,21001131,DEN,99,A
2011-04-01T00:00:00,21001132,UTA,85,H
2011-04-01T00:00:00,21001132,LAL,96,A
2011-04-02T00:00:00,21001133,CHI,113,H
2011-04-02T00:00:00,21001133,TOR,106,A
2011-04-02T00:00:00,21001134,MEM,106,H
2011-04-02T00:00:00,21001134,MIN,89,A
2011-04-02T00:00:00,21001135,MIL,93,H
2011-04-02T00:00:00,21001135,PHI,87,A
2011-04-02T00:00:00,21001136,GSW,99,H
2011-04-02T00:00:00,21001136,DAL,92,A
2011-04-02T00:00:00,21001137,LAC,98,H
2011-04-02T00:00:00,21001137,OKC,92,A
2011-04-03T00:00:00,21001138,SAS,114,H
2011-04-03T00:00:00,21001138,PHX,97,A
2011-04-03T00:00:00,21001139,LAL,90,H
2011-04-03T00:00:00,21001139,DEN,95,A
2011-04-03T00:00:00,21001140,BOS,101,H
2011-04-03T00:00:00,21001140,DET,90,A
2011-04-03T00:00:00,21001141,CHA,91,H
2011-04-03T00:00:00,21001141,WAS,97,A
2011-04-03T00:00:00,21001142,NJN,94,H
2011-04-03T00:00:00,21001142,MIA,108,A
2011-04-03T00:00:00,21001143,NYK,123,H
2011-04-03T00:00:00,21001143,CLE,107,A
2011-04-03T00:00:00,21001144,TOR,102,H
2011-04-03T00:00:00,21001144,ORL,98,A
2011-04-03T00:00:00,21001145,SAC,106,H
2011-04-03T00:00:00,21001145,UTA,97,A
2011-04-03T00:00:00,21001146,HOU,114,H
2011-04-03T00:00:00,21001146,ATL,109,A
2011-04-03T00:00:00,21001147,NOH,108,H
2011-04-03T00:00:00,21001147,IND,96,A
2011-04-03T00:00:00,21001148,POR,104,H
2011-04-03T00:00:00,21001148,DAL,96,A
2011-04-05T00:00:00,21001149,ATL,90,H
2011-04-05T00:00:00,21001149,SAS,97,A
2011-04-05T00:00:00,21001150,CLE,99,H
2011-04-05T00:00:00,21001150,CHA,89,A
2011-04-05T00:00:00,21001151,NJN,107,H
2011-04-05T00:00:00,21001151,MIN,105,A
2011-04-05T00:00:00,21001152,ORL,78,H
2011-04-05T00:00:00,21001152,MIL,72,A
2011-04-05T00:00:00,21001153,WAS,107,H
2011-04-05T00:00:00,21001153,DET,105,A
2011-04-05T00:00:00,21001154,BOS,99,H
2011-04-05T00:00:00,21001154,PHI,82,A
2011-04-05T00:00:00,21001155,NYK,131,H
2011-04-05T00:00:00,21001155,TOR,118,A
2011-04-05T00:00:00,21001156,CHI,97,H
2011-04-05T00:00:00,21001156,PHX,94,A
2011-04-05T00:00:00,21001157,MEM,81,H
2011-04-05T00:00:00,21001157,LAC,82,A
2011-04-05T00:00:00,21001158,HOU,101,H
2011-04-05T00:00:00,21001158,SAC,104,A
2011-04-05T00:00:00,21001159,DEN,94,H
2011-04-05T00:00:00,21001159,OKC,101,A
2011-04-05T00:00:00,21001160,POR,87,H
2011-04-05T00:00:00,21001160,GSW,108,A
2011-04-05T00:00:00,21001161,LAL,85,H
2011-04-05T00:00:00,21001161,UTA,86,A
2011-04-06T00:00:00,21001162,CHA,102,H
2011-04-06T00:00:00,21001162,ORL,111,A
2011-04-06T00:00:00,21001163,IND,136,H
2011-04-06T00:00:00,21001163,WAS,112,A
2011-04-06T00:00:00,21001164,MIA,85,H
2011-04-06T00:00:00,21001164,MIL,90,A
2011-04-06T00:00:00,21001165,PHI,92,H
2011-04-06T00:00:00,21001165,NYK,97,A
2011-04-06T00:00:00,21001166,TOR,96,H
2011-04-06T00:00:00,21001166,CLE,104,A
2011-04-06T00:00:00,21001167,DET,116,H
2011-04-06T00:00:00,21001167,NJN,109,A
2011-04-06T00:00:00,21001168,MIN,98,H
2011-04-06T00:00:00,21001168,PHX,108,A
2011-04-06T00:00:00,21001169,NOH,101,H
2011-04-06T00:00:00,21001169,HOU,93,A
2011-04-06T00:00:00,21001170,OKC,112,H
2011-04-06T00:00:00,21001170,LAC,108,A
2011-04-06T00:00:00,21001171,SAS,124,H
2011-04-06T00:00:00,21001171,SAC,92,A
2011-04-06T00:00:00,21001172,DAL,96,H
2011-04-06T00:00:00,21001172,DEN,104,A
2011-04-06T00:00:00,21001173,GSW,95,H
2011-04-06T00:00:00,21001173,LAL,87,A
2011-04-07T00:00:00,21001174,CHI,97,H
2011-04-07T00:00:00,21001174,BOS,81,A
2011-04-07T00:00:00,21001175,UTA,87,H
2011-04-07T00:00:00,21001175,POR,98,A
2011-04-08T00:00:00,21001176,IND,114,H
2011-04-08T00:00:00,21001176,ATL,102,A
2011-04-08T00:00:00,21001177,NJN,93,H
2011-04-08T00:00:00,21001177,NYK,116,A
2011-04-08T00:00:00,21001178,PHI,98,H
2011-04-08T00:00:00,21001178,TOR,93,A
2011-04-08T00:00:00,21001179,BOS,104,H
2011-04-08T00:00:00,21001179,WAS,88,A
2011-04-08T00:00:00,21001180,CLE,82,H
2011-04-08T00:00:00,21001180,CHI,93,A
2011-04-08T00:00:00,21001181,DET,110,H
2011-04-08T00:00:00,21001181,MIL,100,A
2011-04-08T00:00:00,21001182,MIA,112,H
2011-04-08T00:00:00,21001182,CHA,103,A
2011-04-08T00:00:00,21001183,MEM,101,H
2011-04-08T00:00:00,21001183,SAC,96,A
2011-04-08T00:00:00,21001184,NOH,109,H
2011-04-08T00:00:00,21001184,PHX,97,A
2011-04-08T00:00:00,21001185,OKC,104,H
2011-04-08T00:00:00,21001185,DEN,89,A
2011-04-08T00:00:00,21001186,DAL,107,H
2011-04-08T00:00:00,21001186,LAC,96,A
2011-04-08T00:00:00,21001187,POR,93,H
2011-04-08T00:00:00,21001187,LAL,86,A
2011-04-09T00:00:00,21001188,WAS,115,H
2011-04-09T00:00:00,21001188,ATL,83,A
2011-04-09T00:00:00,21001189,HOU,99,H
2011-04-09T00:00:00,21001189,LAC,78,A
2011-04-09T00:00:00,21001190,MIL,108,H
2011-04-09T00:00:00,21001190,CLE,101,A
2011-04-09T00:00:00,21001191,SAS,111,H
2011-04-09T00:00:00,21001191,UTA,102,A
2011-04-09T00:00:00,21001192,DEN,130,H
2011-04-09T00:00:00,21001192,MIN,106,A
2011-04-10T00:00:00,21001193,ORL,99,H
2011-04-10T00:00:00,21001193,CHI,102,A
2011-04-10T00:00:00,21001194,MIA,100,H
2011-04-10T00:00:00,21001194,BOS,77,A
2011-04-10T00:00:00,21001195,CHA,101,H
2011-04-10T00:00:00,21001195,DET,112,A
2011-04-10T00:00:00,21001196,TOR,99,H
2011-04-10T00:00:00,21001196,NJN,92,A
2011-04-10T00:00:00,21001197,MEM,111,H
2011-04-10T00:00:00,21001197,NOH,89,A
2011-04-10T00:00:00,21001198,IND,109,H
2011-04-10T00:00:00,21001198,NYK,110,A
2011-04-10T00:00:00,21001199,DAL,115,H
2011-04-10T00:00:00,21001199,PHX,90,A
2011-04-10T00:00:00,21001200,GSW,103,H
2011-04-10T00:00:00,21001200,SAC,104,A
2011-04-10T00:00:00,21001201,LAL,106,H
2011-04-10T00:00:00,21001201,OKC,120,A
2011-04-11T00:00:00,21001202,ATL,90,H
2011-04-11T00:00:00,21001202,MIA,98,A
2011-04-11T00:00:00,21001203,NJN,103,H
2011-04-11T00:00:00,21001203,CHA,105,A
2011-04-11T00:00:00,21001204,PHI,85,H
2011-04-11T00:00:00,21001204,ORL,95,A
2011-04-11T00:00:00,21001205,WAS,95,H
2011-04-11T00:00:00,21001205,BOS,94,A
2011-04-11T00:00:00,21001206,DET,101,H
2011-04-11T00:00:00,21001206,CLE,110,A
2011-04-11T00:00:00,21001207,MIL,93,H
2011-04-11T00:00:00,21001207,TOR,86,A
2011-04-11T00:00:00,21001208,NOH,78,H
2011-04-11T00:00:00,21001208,UTA,90,A
2011-04-11T00:00:00,21001209,HOU,91,H
2011-04-11T00:00:00,21001209,DAL,98,A
2011-04-11T00:00:00,21001210,DEN,134,H
2011-04-11T00:00:00,21001210,GSW,111,A
2011-04-11T00:00:00,21001211,PHX,135,H
2011-04-11T00:00:00,21001211,MIN,127,A
2011-04-11T00:00:00,21001212,SAC,112,H
2011-04-11T00:00:00,21001212,OKC,120,A
2011-04-12T00:00:00,21001213,NYK,90,H
2011-04-12T00:00:00,21001213,CHI,103,A
2011-04-12T00:00:00,21001214,POR,102,H
2011-04-12T00:00:00,21001214,MEM,89,A
2011-04-12T00:00:00,21001215,LAL,102,H
2011-04-12T00:00:00,21001215,SAS,93,A
2011-04-13T00:00:00,21001216,BOS,112,H
2011-04-13T00:00:00,21001216,NYK,102,A
2011-04-13T00:00:00,21001217,CHA,96,H
2011-04-13T00:00:00,21001217,ATL,85,A
2011-04-13T00:00:00,21001218,CLE,100,H
2011-04-13T00:00:00,21001218,WAS,93,A
2011-04-13T00:00:00,21001219,ORL,92,H
2011-04-13T00:00:00,21001219,IND,74,A
2011-04-13T00:00:00,21001220,PHI,100,H
2011-04-13T00:00:00,21001220,DET,104,A
2011-04-13T00:00:00,21001221,TOR,79,H
2011-04-13T00:00:00,21001221,MIA,97,A
2011-04-13T00:00:00,21001222,CHI,97,H
2011-04-13T00:00:00,21001222,NJN,92,A
2011-04-13T00:00:00,21001223,DAL,121,H
2011-04-13T00:00:00,21001223,NOH,89,A
2011-04-13T00:00:00,21001224,MIN,102,H
2011-04-13T00:00:00,21001224,HOU,121,A
2011-04-13T00:00:00,21001225,OKC,106,H
2011-04-13T00:00:00,21001225,MIL,110,A
2011-04-13T00:00:00,21001226,UTA,107,H
2011-04-13T00:00:00,21001226,DEN,103,A
2011-04-13T00:00:00,21001227,GSW,110,H
2011-04-13T00:00:00,21001227,POR,86,A
2011-04-13T00:00:00,21001228,LAC,110,H
2011-04-13T00:00:00,21001228,MEM,103,A
2011-04-13T00:00:00,21001229,PHX,106,H
2011-04-13T00:00:00,21001229,SAS,103,A
2011-04-13T00:00:00,21001230,SAC,108,H
2011-04-13T00:00:00,21001230,LAL,116,A
